Page	Section_number	Section_name	Order	User	Timestamp	Content
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	2	Barcelona	18:28, 24 March 2013 (UTC)	 I'd agree removing Vysotsky, not Wagner, and discuss which inclusion would be optimal. Wagner is important not only for his music but because of his influence in po`pular culture and important people --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	3	Igrek	21:21, 25 March 2013 (UTC)	 I propose to add :en:Ravi Shankar as the best-known contemporary Indian musician. I agree with removing Vysotsky or en:Antonín Dvořák. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	4	Txebixev	16:08, 26 March 2013 (UTC)	 I would remove Vysotsky and Berlioz. Intersting additions would be :en:Giovanni Pierluigi da Palestrina, :en:Joseph Haydn and :en:Leonard Bernstein. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	5	Barcelona	17:29, 18 April 2013 (UTC)	" Removing:
Vysotsky - 5 suport ("
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	6	Nk	10:18, 23 April 2013 (UTC)	 When did I supported the removing of Vysotsky?! --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	7	IkariSindzi	18:04, 18 April 2013 (UTC)	Berlioz - 4 suport (
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	8	Aegis Maelstrom	17:38, 18 April 2013 (UTC)	" Adding: 
Palestrina - 3 support ("
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	9	Amahoney	18:04, 18 April 2013 (UTC)	Haydn - 4 suport (
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	10	Andiorahn	03:08, 19 April 2013 (UTC)	 I'd question the importance of Palestrina. I dare say I have some good education, but I've never heard of this person. Personally I won't call that the best choice. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	11	 Composers and musicians 	11	Igrek	11:43, 19 April 2013 (UTC)	 The list had not any composers from en:Renaissance music and en:Medieval music. May be Palestrina is not best choice. But we had not other similar candidates. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	0	Amahoney	14:28, 16 April 2013 (UTC)	"At the moment, items in this list are identified by links to the pages in English Wikipedia that discuss them.  For example, the list says ""Homer"" and the name is a link to :en:Homer.  It might be useful instead to link to the relevant Wikidata entity, :d:Q6691 in this example, because that's now our definition of the concept, person, place, or whatever.  

It's perhaps also useful to provide a link to an article, whether in English or in Simple or wherever else, or maybe even to a couple of articles, in case a reader of this list wants more detail.  But what defines ""Homer"" for purposes of this list, I think, should be the Wikidata item rather than the page in English Wikipedia."
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	1	Yerpo	07:19, 20 April 2013 (UTC)	"I agree, linking to Wikidata is far more ""natural"" in regard to the purpose of this list than English or any other Wikipedia. I'd say there is no need to provide further links, as they are all collected inside Wikidata objects (even if it might take a while for the UI there to become more user friendly). —"
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	2	Barcelona	09:45, 20 April 2013 (UTC)	 agree with the proposal--
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	3	Aurora	07:09, 22 April 2013 (UTC)	Makes sense. I agree.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	4	Boivie	08:55, 22 April 2013 (UTC)	Good idea. Does anyone know if there is a way to get the Wikidata label dynamically? Wouldn't it be useful to have the links like materialism, but that they are created something like: ?
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	5	Yerpo	11:07, 22 April 2013 (UTC)	Perhaps it will be possible after phase 2 of Wikidata gets rolled out to Wikipedias (which will happen this week AFAIK), so maybe we can wait for a bit. But then it might create problems for small language projects who by definition won't have a lot of translations in Wikidata yet. —
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	6	PiRSquared17	11:22, 22 April 2013 (UTC)	I think we have to wait for Wikidata to get rolled out to non-Wikipedias (e.g., Meta) (Babel#Country_name_translation)
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	7	Amahoney	12:15, 22 April 2013 (UTC)	I'm not sure we need Wikidata support here to do this:  all we need is to go through the list, look up the existing items in Wikidata by their titles in English WP, and get the Wikidata IDs that way.  Then we change existing links of the form Homer to Homer, perhaps adding English: Homer Latin:  Homerus, or whatever other versions it would be most useful to link to.  (Realistically probably not Latin!  I'd suggest Catalan, since that WP is very good on the 1000 Pages, and one or two widely-spoken languages.)  This is very easy to do with a program;  I've done something similar already (see this table for example).  What we do need is to verify that the program that makes the List of Wikipedias by sample of articles will be able to adjust!
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	8	Boivie	13:53, 22 April 2013 (UTC)	Well, after some thought I think it would be enough with Homer. From the page at Wikidata everyone can find links to the languages they understand. But the code for List of Wikipedias by sample of articles needs to be changed a lot, since it's heavily based on the article names from enwiki. I'll start working with that code, but it would be great if the change here is not made until after the next update of List of Wikipedias by sample of articles (beginning of May), since I'm not sure the code will be finished in time for that run.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	12	 link to Wikidata, not to :en:Wikipedia? 	9	Amahoney	14:32, 22 April 2013 (UTC)	Fair enough:  no hurry on this, after all.
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	0	Kolchak1923	05:52, 6 May 2013 (UTC)	I think it should be included in the call list. Hitler is listed. And Mussolini - the founder of fascism, is missing. Fascism had a great impact on the world history in the 20th century. To exclude suggest Rosa Luxemburg (Lenin and Stalin is enough) or Kwame Nkrumah, Carl Marx or Marxism. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	1	Barcelona	09:46, 12 May 2013 (UTC)	 disagree. We have one of the three fascists dictators (Hitler, Mussolini and Franco), the best known of all three, if we include a second one, why not the third? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	2	Kolchak1923	20:20, 12 May 2013 (UTC)	 Because Mussolini - the founder of fascism. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	3	JaviP96	20:18, 12 May 2013 (UTC)	 Disagree, I think like Barcelona. I also believe that this attempt to change seems to be more influenced by personal preferences than by articles's value, and this change has already been proposed and rejected at the time. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	4	Kolchak1923	20:24, 12 May 2013 (UTC)	 Rejected it was not: many were in favor, but the discussion without the total sent to the archive. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	5	Kolchak1923	20:24, 12 May 2013 (UTC)	 What is there to Barcelona? --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	6	JaviP96	20:38, 12 May 2013 (UTC)	Yes, it was rejected, it had 4 votes against and 3 votes votes in favor. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	7	Kolchak1923	10:44, 18 May 2013 (UTC)	 And here is it a vote? Voices of there 3 of 3! I think the main argument, not the number of votes. --
https://meta.wikimedia.org/wiki/Talk:List_of_articles_every_Wikipedia_should_have/Archives/2013	13	Benito Mussolini	8	JaviP96	21:11, 18 May 2013 (UTC)	 If you think most important is the argument, not the number of votes, there were only two people (including you) who wanted to add Mussolini to this list.  --
